c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
161, 0, DATE '2000-05-01', 0.00, 376.60, 9.05, 376.61, NULL, NULL
162, 0, DATE '2000-06-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
163, 0, DATE '2000-07-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
164, 0, DATE '2000-08-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
165, 0, DATE '2000-09-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
166, 0, DATE '2000-10-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
167, 0, DATE '2000-11-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
168, 0, DATE '2000-12-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
169, 0, DATE '2001-01-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
170, 0, DATE '2001-02-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
171, 0, DATE '2001-03-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
172, 0, DATE '2001-04-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
173, 0, DATE '2001-05-01', 0.00, 398.48, 9.58, 398.49, NULL, NULL
174, 0, DATE '2001-06-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
175, 0, DATE '2001-07-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
176, 0, DATE '2001-08-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
177, 0, DATE '2001-09-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
178, 0, DATE '2001-10-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
179, 0, DATE '2001-11-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
180, 0, DATE '2001-12-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
181, 0, DATE '2002-01-01', 0.00, 429.00, 10.31, 429.01, NULL, NULL
