c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
1136, 0, DATE '1991-02-01', 38058.63, 80.00, 38058.64, 50.00, 30446.90, 43133.11, 15895.46
1137, 0, DATE '1991-03-01', 45746.47, 80.00, 45746.48, 50.00, 36597.18, 51845.99, 17000.00
1138, 0, DATE '1991-04-01', 51139.97, 80.00, 51139.98, 50.00, 40911.98, 57958.63, 17000.00
1139, 0, DATE '1991-05-01', 53702.08, 80.00, 53702.09, 50.00, 42961.66, 60862.35, 17000.00
1140, 0, DATE '1991-06-01', 57289.37, 80.00, 57289.38, 50.00, 45831.50, 64927.95, 17000.00
1141, 0, DATE '1991-07-01', 63493.80, 80.00, 63493.81, 50.00, 50795.04, 71959.64, 17000.00
1142, 0, DATE '1991-08-01', 71201.94, 80.00, 71201.95, 50.00, 56961.55, 80695.54, 17000.00
1143, 0, DATE '1991-09-01', 82323.68, 80.00, 82323.69, 50.00, 65858.94, 93300.18, 42000.00
1144, 0, DATE '1991-10-01', 95182.63, 80.00, 95182.64, 50.00, 76146.10, 107873.66, 42000.00
1145, 0, DATE '1991-11-01', 115247.12, 80.00, 115247.13, 50.00, 92197.70, 130613.42, 42000.00
1146, 0, DATE '1991-12-01', 145764.55, 80.00, 145764.56, 50.00, 116611.64, 165199.85, 42000.00
1147, 0, DATE '1992-01-01', 180966.68, 80.00, 180966.69, 50.00, 144773.34, 205095.61, 96037.33
1148, 0, DATE '1992-02-01', 227873.24, 80.00, 227873.25, 50.00, 182298.59, 258256.39, 96037.33
1149, 0, DATE '1992-03-01', 283656.60, 80.00, 283656.61, 50.00, 226925.28, 321477.55, 96037.33
1150, 0, DATE '1992-04-01', 344983.15, 80.00, 344983.16, 50.00, 275986.52, 390980.99, 96037.33
1151, 0, DATE '1992-05-01', 416877.63, 80.00, 416877.64, 50.00, 333502.10, 472461.42, 230000.00
1152, 0, DATE '1992-06-01', 510800.16, 80.00, 510800.17, 50.00, 408640.13, 578906.97, 230000.00
1153, 0, DATE '1992-07-01', 625474.79, 80.00, 625474.80, 50.00, 500379.83, 708871.58, 230000.00
1154, 0, DATE '1992-08-01', 757449.97, 80.00, 757449.98, 50.00, 605959.98, 858443.48, 230000.00
1155, 0, DATE '1992-09-01', 926967.27, 80.00, 926967.28, 50.00, 741573.82, 1050563.13, 522186.94
1156, 0, DATE '1992-10-01', 1149254.02, 80.00, 1149254.03, 50.00, 919403.22, 1302488.16, 522186.94
1157, 0, DATE '1992-11-01', 1448864.54, 80.00, 1448864.55, 50.00, 1159091.63, 1642046.82, 522186.94
1158, 0, DATE '1992-12-01', 1780509.63, 80.00, 1780509.64, 50.00, 1424407.70, 2017911.33, 522186.94
1159, 0, DATE '1993-01-01', 2235963.99, 80.00, 2235964.00, 50.00, 1788771.19, 2534093.04, 1250700.00
1160, 0, DATE '1993-02-01', 2879250.82, 80.00, 2879250.83, 50.00, 2303400.66, 3263151.60, 1250700.00
1161, 0, DATE '1993-03-01', 3593017.09, 80.00, 3593017.10, 50.00, 2874413.67, 4072086.88, 1709400.00
1162, 0, DATE '1993-04-01', 4583971.20, 80.00, 4583971.21, 50.00, 3667176.96, 5195168.44, 1709400.00
1163, 0, DATE '1993-05-01', 5884443.82, 80.00, 5884443.83, 50.00, 4707555.06, 6669037.72, 3303300.00
1164, 0, DATE '1993-06-01', 7460297.87, 80.00, 7460297.88, 50.00, 5968238.30, 8455006.02, 3303300.00
1165, 0, DATE '1993-07-01', 9725990.33, 80.00, 9725990.34, 50.00, 7780792.26, 11022791.34, 4639800.00
1166, 0, DATE '1993-08-01', 12742.01, 80.00, 12742.02, 50.00, 10193.61, 14440.95, 5534.00
1167, 0, DATE '1993-09-01', 16990.19, 80.00, 16990.20, 50.00, 13592.15, 19255.56, 9606.00
1168, 0, DATE '1993-10-01', 23043.79, 80.00, 23043.80, 50.00, 18435.03, 26116.31, 12024.00
1169, 0, DATE '1993-11-01', 30906.33, 80.00, 30906.34, 50.00, 24725.06, 35027.19, 15021.00
1170, 0, DATE '1993-12-01', 42032.60, 80.00, 42032.61, 50.00, 33626.08, 47636.97, 18760.00
1171, 0, DATE '1994-01-01', 57891.50, 80.00, 57891.51, 50.00, 46313.20, 65610.39, 32882.00
1172, 0, DATE '1994-02-01', 81812.25, 80.00, 81812.26, 50.00, 65449.80, 92720.60, 42829.00
1173, 0, DATE '1994-03-01', 119453.72, 80.00, 119453.73, 50.00, 95562.97, 135383.98, 60322.73
