c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19
477, DATE '2012-09-01', 0.00, 1174.86, 8.00, 1174.87, 1958.10, 9.00, 1958.11, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 430.78, 0.00
478, DATE '2012-10-01', 0.00, 1174.86, 8.00, 1174.87, 1958.10, 9.00, 1958.11, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 430.78, 0.00
479, DATE '2012-11-01', 0.00, 1174.86, 8.00, 1174.87, 1958.10, 9.00, 1958.11, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 430.78, 0.00
480, DATE '2012-12-01', 0.00, 1174.86, 8.00, 1174.87, 1958.10, 9.00, 1958.11, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 430.78, 0.00
481, DATE '2013-01-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
482, DATE '2013-02-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
483, DATE '2013-03-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
484, DATE '2013-04-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
20, DATE '1974-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
21, DATE '1974-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
22, DATE '1974-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
23, DATE '1974-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
24, DATE '1974-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
25, DATE '1975-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
26, DATE '1975-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
27, DATE '1975-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
28, DATE '1975-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 30.14, 0.00
29, DATE '1975-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
30, DATE '1975-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
31, DATE '1975-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
32, DATE '1975-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
33, DATE '1975-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
34, DATE '1975-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
35, DATE '1975-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
36, DATE '1975-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
37, DATE '1976-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
38, DATE '1976-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
39, DATE '1976-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
40, DATE '1976-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 42.62, 0.00
41, DATE '1976-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
42, DATE '1976-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
43, DATE '1976-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
44, DATE '1976-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
45, DATE '1976-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
46, DATE '1976-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
47, DATE '1976-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
48, DATE '1976-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
49, DATE '1977-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
50, DATE '1977-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
51, DATE '1977-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
52, DATE '1977-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 61.44, 0.00
53, DATE '1977-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
54, DATE '1977-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
55, DATE '1977-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
56, DATE '1977-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
57, DATE '1977-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
58, DATE '1977-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
59, DATE '1977-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
60, DATE '1977-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
61, DATE '1978-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
62, DATE '1978-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
63, DATE '1978-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
64, DATE '1978-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 88.51, 0.00
65, DATE '1978-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
66, DATE '1978-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
67, DATE '1978-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
68, DATE '1978-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
69, DATE '1978-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
70, DATE '1978-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
71, DATE '1978-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
72, DATE '1978-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
73, DATE '1979-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
74, DATE '1979-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
75, DATE '1979-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
76, DATE '1979-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 124.80, 0.00
77, DATE '1979-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 181.44, 0.00
78, DATE '1979-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 181.44, 0.00
79, DATE '1979-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 181.44, 0.00
80, DATE '1979-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 181.44, 0.00
81, DATE '1979-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 181.44, 0.00
82, DATE '1979-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 181.44, 0.00
83, DATE '1979-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 234.62, 0.00
84, DATE '1979-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 234.62, 0.00
85, DATE '1980-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 234.62, 0.00
86, DATE '1980-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 234.62, 0.00
87, DATE '1980-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 234.62, 0.00
88, DATE '1980-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 234.62, 0.00
89, DATE '1980-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 331.97, 0.00
90, DATE '1980-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 331.97, 0.00
91, DATE '1980-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 331.97, 0.00
92, DATE '1980-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 331.97, 0.00
93, DATE '1980-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 331.97, 0.00
94, DATE '1980-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 331.97, 0.00
95, DATE '1980-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 463.10, 0.00
96, DATE '1980-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 463.10, 0.00
97, DATE '1981-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 1389.31, 0.00
98, DATE '1981-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 1389.31, 0.00
99, DATE '1981-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 1389.31, 0.00
100, DATE '1981-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 1389.31, 0.00
101, DATE '1981-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2031.55, 0.00
102, DATE '1981-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2031.55, 0.00
103, DATE '1981-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2031.55, 0.00
104, DATE '1981-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2031.55, 0.00
105, DATE '1981-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2031.55, 0.00
106, DATE '1981-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2031.55, 0.00
107, DATE '1981-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2862.72, 0.00
108, DATE '1981-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2862.72, 0.00
109, DATE '1982-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2862.72, 0.00
110, DATE '1982-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2862.72, 0.00
111, DATE '1982-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2862.72, 0.00
112, DATE '1982-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 2862.72, 0.00
113, DATE '1982-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 3985.92, 0.00
114, DATE '1982-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 3985.92, 0.00
115, DATE '1982-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 3985.92, 0.00
116, DATE '1982-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 3985.92, 0.00
117, DATE '1982-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 3985.92, 0.00
118, DATE '1982-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 3985.92, 0.00
119, DATE '1982-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 5656.32, 0.00
120, DATE '1982-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 5656.32, 0.00
121, DATE '1983-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 5656.32, 0.00
122, DATE '1983-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 5656.32, 0.00
123, DATE '1983-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 5656.32, 0.00
124, DATE '1983-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 5656.32, 0.00
125, DATE '1983-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 8346.24, 0.00
126, DATE '1983-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 8346.24, 0.00
127, DATE '1983-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 8346.24, 0.00
128, DATE '1983-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 8346.24, 0.00
129, DATE '1983-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 8346.24, 0.00
130, DATE '1983-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 8346.24, 0.00
131, DATE '1983-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 13708.80, 0.00
132, DATE '1983-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 13708.80, 0.00
133, DATE '1984-01-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 13708.80, 0.00
134, DATE '1984-02-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 13708.80, 0.00
135, DATE '1984-03-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 13708.80, 0.00
136, DATE '1984-04-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 13708.80, 0.00
137, DATE '1984-05-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 23322.24, 0.00
138, DATE '1984-06-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 23322.24, 0.00
139, DATE '1984-07-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 23322.24, 0.00
140, DATE '1984-08-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 23322.24, 0.00
141, DATE '1984-09-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 23322.24, 0.00
142, DATE '1984-10-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 23322.24, 0.00
143, DATE '1984-11-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 39974.40, 0.00
144, DATE '1984-12-01', 0.00, NULL, 8.00, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, 39974.40, 0.00
145, DATE '1985-01-01', 0.00, 499680.00, 8.50, 499680.01, 832800.00, 8.75, 832800.01, 1665600.00, 9.00, 1665600.01, 2498400.00, 9.50, 2498400.01, NULL, 10.00, 333120.00, 0.00
146, DATE '1985-02-01', 0.00, 499680.00, 8.50, 499680.01, 832800.00, 8.75, 832800.01, 1665600.00, 9.00, 1665600.01, 2498400.00, 9.50, 2498400.01, NULL, 10.00, 333120.00, 0.00
147, DATE '1985-03-01', 0.00, 499680.00, 8.50, 499680.01, 832800.00, 8.75, 832800.01, 1665600.00, 9.00, 1665600.01, 2498400.00, 9.50, 2498400.01, NULL, 10.00, 333120.00, 0.00
485, DATE '2013-05-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
486, DATE '2013-06-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
487, DATE '2013-07-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
488, DATE '2013-08-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
489, DATE '2013-09-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
490, DATE '2013-10-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
491, DATE '2013-11-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
492, DATE '2013-12-01', 0.00, 1247.70, 8.00, 1247.71, 2079.50, 9.00, 2079.51, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 457.49, 0.00
497, DATE '2014-01-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
498, DATE '2014-02-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
499, DATE '2014-03-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
500, DATE '2014-04-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
501, DATE '2014-05-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
502, DATE '2014-06-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
503, DATE '2014-07-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
504, DATE '2014-08-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
505, DATE '2014-09-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
506, DATE '2014-10-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
507, DATE '2014-11-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
508, DATE '2014-12-01', 0.00, 1317.07, 8.00, 1317.08, 2195.12, 9.00, 2195.13, NULL, 11.00, NULL, NULL, NULL, NULL, NULL, NULL, 482.93, 0.00
148, DATE '1985-04-01', 0.00, 499680.00, 8.50, 499680.01, 832800.00, 8.75, 832800.01, 1665600.00, 9.00, 1665600.01, 2498400.00, 9.50, 2498400.01, NULL, 10.00, 333120.00, 0.00
149, DATE '1985-05-01', 0.00, 999360.00, 8.50, 999360.01, 1665600.00, 8.75, 1665600.01, 3331200.00, 9.00, 3331200.01, 4996800.00, 9.50, 4996800.01, NULL, 10.00, 666240.00, 0.00
